Version.[Version Name],Time.[Day],Sales Domain.[Sold To],Holiday Type L0,Is Holiday L0
CurrentWorkingView,31-Dec-20,5895,New Year's Eve,1
CurrentWorkingView,31-Dec-20,6199,New Year's Eve,1
CurrentWorkingView,31-Dec-20,6638,New Year's Eve,1
CurrentWorkingView,31-Dec-20,6717,New Year's Eve,1
CurrentWorkingView,31-Dec-20,10140,New Year's Eve,1
CurrentWorkingView,31-Dec-20,11266,New Year's Eve,1
CurrentWorkingView,31-Dec-20,11945,New Year's Eve,1
CurrentWorkingView,31-Dec-20,12357,New Year's Eve,1
CurrentWorkingView,31-Dec-20,12449,New Year's Eve,1
CurrentWorkingView,31-Dec-20,12870,New Year's Eve,1
CurrentWorkingView,31-Dec-20,13065,New Year's Eve,1
CurrentWorkingView,31-Dec-20,13085,New Year's Eve,1
CurrentWorkingView,31-Dec-20,13838,New Year's Eve,1
CurrentWorkingView,31-Dec-20,14202,New Year's Eve,1
CurrentWorkingView,31-Dec-20,14403,New Year's Eve,1
CurrentWorkingView,31-Dec-20,17890,New Year's Eve,1
CurrentWorkingView,31-Dec-20,17997,New Year's Eve,1
CurrentWorkingView,31-Dec-20,20199,New Year's Eve,1
CurrentWorkingView,31-Dec-20,20200,New Year's Eve,1
CurrentWorkingView,31-Dec-20,20313,New Year's Eve,1
CurrentWorkingView,31-Dec-20,20695,New Year's Eve,1
CurrentWorkingView,31-Dec-20,22179,New Year's Eve,1
CurrentWorkingView,31-Dec-20,22889,New Year's Eve,1
CurrentWorkingView,31-Dec-20,23475,New Year's Eve,1
CurrentWorkingView,31-Dec-20,23894,New Year's Eve,1
CurrentWorkingView,31-Dec-20,24037,New Year's Eve,1
CurrentWorkingView,31-Dec-20,26777,New Year's Eve,1
CurrentWorkingView,31-Dec-20,27008,New Year's Eve,1
CurrentWorkingView,31-Dec-20,27503,New Year's Eve,1
CurrentWorkingView,31-Dec-20,28072,New Year's Eve,1
CurrentWorkingView,31-Dec-20,31591,New Year's Eve,1
CurrentWorkingView,31-Dec-20,32035,New Year's Eve,1
CurrentWorkingView,31-Dec-20,32819,New Year's Eve,1
CurrentWorkingView,31-Dec-20,34272,New Year's Eve,1
CurrentWorkingView,31-Dec-20,34290,New Year's Eve,1
CurrentWorkingView,31-Dec-20,34803,New Year's Eve,1
CurrentWorkingView,31-Dec-20,36470,New Year's Eve,1
CurrentWorkingView,31-Dec-20,36566,New Year's Eve,1
CurrentWorkingView,31-Dec-20,37265,New Year's Eve,1
CurrentWorkingView,31-Dec-20,38983,New Year's Eve,1
CurrentWorkingView,31-Dec-20,39401,New Year's Eve,1
CurrentWorkingView,01-Jan-21,86,New Year's Day,1
CurrentWorkingView,01-Jan-21,706,New Year's Day,1
CurrentWorkingView,01-Jan-21,888,New Year's Day,1
CurrentWorkingView,01-Jan-21,1443,New Year's Day,1
CurrentWorkingView,01-Jan-21,2498,New Year's Day,1
CurrentWorkingView,01-Jan-21,3274,New Year's Day,1
CurrentWorkingView,01-Jan-21,3366,New Year's Day,1
CurrentWorkingView,01-Jan-21,5293,New Year's Day,1
CurrentWorkingView,01-Jan-21,5318,New Year's Day,1
CurrentWorkingView,01-Jan-21,5895,New Year's Day,1
CurrentWorkingView,01-Jan-21,6199,New Year's Day,1
CurrentWorkingView,01-Jan-21,6638,New Year's Day,1
CurrentWorkingView,01-Jan-21,6717,New Year's Day,1
CurrentWorkingView,01-Jan-21,10140,New Year's Day,1
CurrentWorkingView,01-Jan-21,11266,New Year's Day,1
CurrentWorkingView,01-Jan-21,11945,New Year's Day,1
CurrentWorkingView,01-Jan-21,12357,New Year's Day,1
CurrentWorkingView,01-Jan-21,12449,New Year's Day,1
CurrentWorkingView,01-Jan-21,12870,New Year's Day,1
CurrentWorkingView,01-Jan-21,13065,New Year's Day,1
CurrentWorkingView,01-Jan-21,13085,New Year's Day,1
CurrentWorkingView,01-Jan-21,13838,New Year's Day,1
CurrentWorkingView,01-Jan-21,14202,New Year's Day,1
CurrentWorkingView,01-Jan-21,14403,New Year's Day,1
CurrentWorkingView,01-Jan-21,17890,New Year's Day,1
CurrentWorkingView,01-Jan-21,17997,New Year's Day,1
CurrentWorkingView,01-Jan-21,20199,New Year's Day,1
CurrentWorkingView,01-Jan-21,20200,New Year's Day,1
CurrentWorkingView,01-Jan-21,20313,New Year's Day,1
CurrentWorkingView,01-Jan-21,20695,New Year's Day,1
CurrentWorkingView,01-Jan-21,22179,New Year's Day,1
CurrentWorkingView,01-Jan-21,22889,New Year's Day,1
CurrentWorkingView,01-Jan-21,23475,New Year's Day,1
CurrentWorkingView,01-Jan-21,23894,New Year's Day,1
CurrentWorkingView,01-Jan-21,24037,New Year's Day,1
CurrentWorkingView,01-Jan-21,26777,New Year's Day,1
CurrentWorkingView,01-Jan-21,27008,New Year's Day,1
CurrentWorkingView,01-Jan-21,27503,New Year's Day,1
CurrentWorkingView,01-Jan-21,28072,New Year's Day,1
CurrentWorkingView,01-Jan-21,31591,New Year's Day,1
CurrentWorkingView,01-Jan-21,32035,New Year's Day,1
CurrentWorkingView,01-Jan-21,32819,New Year's Day,1
CurrentWorkingView,01-Jan-21,34272,New Year's Day,1
CurrentWorkingView,01-Jan-21,34290,New Year's Day,1
CurrentWorkingView,01-Jan-21,34803,New Year's Day,1
CurrentWorkingView,01-Jan-21,36470,New Year's Day,1
CurrentWorkingView,01-Jan-21,36566,New Year's Day,1
CurrentWorkingView,01-Jan-21,37265,New Year's Day,1
CurrentWorkingView,01-Jan-21,38983,New Year's Day,1
CurrentWorkingView,01-Jan-21,39401,New Year's Day,1
CurrentWorkingView,18-Jan-21,86,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,706,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,888,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,1443,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,2498,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,3274,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,3366,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,5293,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,5318,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,5895,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,6199,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,6638,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,6717,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,10140,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,11266,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,11945,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,12357,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,12449,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,12870,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,13065,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,13085,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,13838,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,14202,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,14403,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,17890,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,17997,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,20199,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,20200,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,20313,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,20695,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,22179,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,22889,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,23475,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,23894,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,24037,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,26777,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,27008,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,27503,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,28072,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,31591,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,32035,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,32819,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,34272,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,34290,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,34803,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,36470,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,36566,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,37265,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,38983,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Jan-21,39401,Martin Luther King Jr. Day,1
CurrentWorkingView,15-Feb-21,86,President's Day,1
CurrentWorkingView,15-Feb-21,706,President's Day,1
CurrentWorkingView,15-Feb-21,888,President's Day,1
CurrentWorkingView,15-Feb-21,1443,President's Day,1
CurrentWorkingView,15-Feb-21,2498,President's Day,1
CurrentWorkingView,15-Feb-21,3274,President's Day,1
CurrentWorkingView,15-Feb-21,3366,President's Day,1
CurrentWorkingView,15-Feb-21,5293,President's Day,1
CurrentWorkingView,15-Feb-21,5318,President's Day,1
CurrentWorkingView,15-Feb-21,5895,President's Day,1
CurrentWorkingView,15-Feb-21,6199,President's Day,1
CurrentWorkingView,15-Feb-21,6638,President's Day,1
CurrentWorkingView,15-Feb-21,6717,President's Day,1
CurrentWorkingView,15-Feb-21,10140,President's Day,1
CurrentWorkingView,15-Feb-21,11266,President's Day,1
CurrentWorkingView,15-Feb-21,11945,President's Day,1
CurrentWorkingView,15-Feb-21,12357,President's Day,1
CurrentWorkingView,15-Feb-21,12449,President's Day,1
CurrentWorkingView,15-Feb-21,12870,President's Day,1
CurrentWorkingView,15-Feb-21,13065,President's Day,1
CurrentWorkingView,15-Feb-21,13085,President's Day,1
CurrentWorkingView,15-Feb-21,13838,President's Day,1
CurrentWorkingView,15-Feb-21,14202,President's Day,1
CurrentWorkingView,15-Feb-21,14403,President's Day,1
CurrentWorkingView,15-Feb-21,17890,President's Day,1
CurrentWorkingView,15-Feb-21,17997,President's Day,1
CurrentWorkingView,15-Feb-21,20199,President's Day,1
CurrentWorkingView,15-Feb-21,20200,President's Day,1
CurrentWorkingView,15-Feb-21,20313,President's Day,1
CurrentWorkingView,15-Feb-21,20695,President's Day,1
CurrentWorkingView,15-Feb-21,22179,President's Day,1
CurrentWorkingView,15-Feb-21,22889,President's Day,1
CurrentWorkingView,15-Feb-21,23475,President's Day,1
CurrentWorkingView,15-Feb-21,23894,President's Day,1
CurrentWorkingView,15-Feb-21,24037,President's Day,1
CurrentWorkingView,15-Feb-21,26777,President's Day,1
CurrentWorkingView,15-Feb-21,27008,President's Day,1
CurrentWorkingView,15-Feb-21,27503,President's Day,1
CurrentWorkingView,15-Feb-21,28072,President's Day,1
CurrentWorkingView,15-Feb-21,31591,President's Day,1
CurrentWorkingView,15-Feb-21,32035,President's Day,1
CurrentWorkingView,15-Feb-21,32819,President's Day,1
CurrentWorkingView,15-Feb-21,34272,President's Day,1
CurrentWorkingView,15-Feb-21,34290,President's Day,1
CurrentWorkingView,15-Feb-21,34803,President's Day,1
CurrentWorkingView,15-Feb-21,36470,President's Day,1
CurrentWorkingView,15-Feb-21,36566,President's Day,1
CurrentWorkingView,15-Feb-21,37265,President's Day,1
CurrentWorkingView,15-Feb-21,38983,President's Day,1
CurrentWorkingView,15-Feb-21,39401,President's Day,1
CurrentWorkingView,31-May-21,86,Memorial Day,1
CurrentWorkingView,31-May-21,706,Memorial Day,1
CurrentWorkingView,31-May-21,888,Memorial Day,1
CurrentWorkingView,31-May-21,1443,Memorial Day,1
CurrentWorkingView,31-May-21,2498,Memorial Day,1
CurrentWorkingView,31-May-21,3274,Memorial Day,1
CurrentWorkingView,31-May-21,3366,Memorial Day,1
CurrentWorkingView,31-May-21,5293,Memorial Day,1
CurrentWorkingView,31-May-21,5318,Memorial Day,1
CurrentWorkingView,31-May-21,5895,Memorial Day,1
CurrentWorkingView,31-May-21,6199,Memorial Day,1
CurrentWorkingView,31-May-21,6638,Memorial Day,1
CurrentWorkingView,31-May-21,6717,Memorial Day,1
CurrentWorkingView,31-May-21,10140,Memorial Day,1
CurrentWorkingView,31-May-21,11266,Memorial Day,1
CurrentWorkingView,31-May-21,11945,Memorial Day,1
CurrentWorkingView,31-May-21,12357,Memorial Day,1
CurrentWorkingView,31-May-21,12449,Memorial Day,1
CurrentWorkingView,31-May-21,12870,Memorial Day,1
CurrentWorkingView,31-May-21,13065,Memorial Day,1
CurrentWorkingView,31-May-21,13085,Memorial Day,1
CurrentWorkingView,31-May-21,13838,Memorial Day,1
CurrentWorkingView,31-May-21,14202,Memorial Day,1
CurrentWorkingView,31-May-21,14403,Memorial Day,1
CurrentWorkingView,31-May-21,17890,Memorial Day,1
CurrentWorkingView,31-May-21,17997,Memorial Day,1
CurrentWorkingView,31-May-21,20199,Memorial Day,1
CurrentWorkingView,31-May-21,20200,Memorial Day,1
CurrentWorkingView,31-May-21,20313,Memorial Day,1
CurrentWorkingView,31-May-21,20695,Memorial Day,1
CurrentWorkingView,31-May-21,22179,Memorial Day,1
CurrentWorkingView,31-May-21,22889,Memorial Day,1
CurrentWorkingView,31-May-21,23475,Memorial Day,1
CurrentWorkingView,31-May-21,23894,Memorial Day,1
CurrentWorkingView,31-May-21,24037,Memorial Day,1
CurrentWorkingView,31-May-21,26777,Memorial Day,1
CurrentWorkingView,31-May-21,27008,Memorial Day,1
CurrentWorkingView,31-May-21,27503,Memorial Day,1
CurrentWorkingView,31-May-21,28072,Memorial Day,1
CurrentWorkingView,31-May-21,31591,Memorial Day,1
CurrentWorkingView,31-May-21,32035,Memorial Day,1
CurrentWorkingView,31-May-21,32819,Memorial Day,1
CurrentWorkingView,31-May-21,34272,Memorial Day,1
CurrentWorkingView,31-May-21,34290,Memorial Day,1
CurrentWorkingView,31-May-21,34803,Memorial Day,1
CurrentWorkingView,31-May-21,36470,Memorial Day,1
CurrentWorkingView,31-May-21,36566,Memorial Day,1
CurrentWorkingView,31-May-21,37265,Memorial Day,1
CurrentWorkingView,31-May-21,38983,Memorial Day,1
CurrentWorkingView,31-May-21,39401,Memorial Day,1
CurrentWorkingView,04-Jul-21,86,Independence Day,1
CurrentWorkingView,04-Jul-21,706,Independence Day,1
CurrentWorkingView,04-Jul-21,888,Independence Day,1
CurrentWorkingView,04-Jul-21,1443,Independence Day,1
CurrentWorkingView,04-Jul-21,2498,Independence Day,1
CurrentWorkingView,04-Jul-21,3274,Independence Day,1
CurrentWorkingView,04-Jul-21,3366,Independence Day,1
CurrentWorkingView,04-Jul-21,5293,Independence Day,1
CurrentWorkingView,04-Jul-21,5318,Independence Day,1
CurrentWorkingView,04-Jul-21,5895,Independence Day,1
CurrentWorkingView,04-Jul-21,6199,Independence Day,1
CurrentWorkingView,04-Jul-21,6638,Independence Day,1
CurrentWorkingView,04-Jul-21,6717,Independence Day,1
CurrentWorkingView,04-Jul-21,10140,Independence Day,1
CurrentWorkingView,04-Jul-21,11266,Independence Day,1
CurrentWorkingView,04-Jul-21,11945,Independence Day,1
CurrentWorkingView,04-Jul-21,12357,Independence Day,1
CurrentWorkingView,04-Jul-21,12449,Independence Day,1
CurrentWorkingView,04-Jul-21,12870,Independence Day,1
CurrentWorkingView,04-Jul-21,13065,Independence Day,1
CurrentWorkingView,04-Jul-21,13085,Independence Day,1
CurrentWorkingView,04-Jul-21,13838,Independence Day,1
CurrentWorkingView,04-Jul-21,14202,Independence Day,1
CurrentWorkingView,04-Jul-21,14403,Independence Day,1
CurrentWorkingView,04-Jul-21,17890,Independence Day,1
CurrentWorkingView,04-Jul-21,17997,Independence Day,1
CurrentWorkingView,04-Jul-21,20199,Independence Day,1
CurrentWorkingView,04-Jul-21,20200,Independence Day,1
CurrentWorkingView,04-Jul-21,20313,Independence Day,1
CurrentWorkingView,04-Jul-21,20695,Independence Day,1
CurrentWorkingView,04-Jul-21,22179,Independence Day,1
CurrentWorkingView,04-Jul-21,22889,Independence Day,1
CurrentWorkingView,04-Jul-21,23475,Independence Day,1
CurrentWorkingView,04-Jul-21,23894,Independence Day,1
CurrentWorkingView,04-Jul-21,24037,Independence Day,1
CurrentWorkingView,04-Jul-21,26777,Independence Day,1
CurrentWorkingView,04-Jul-21,27008,Independence Day,1
CurrentWorkingView,04-Jul-21,27503,Independence Day,1
CurrentWorkingView,04-Jul-21,28072,Independence Day,1
CurrentWorkingView,04-Jul-21,31591,Independence Day,1
CurrentWorkingView,04-Jul-21,32035,Independence Day,1
CurrentWorkingView,04-Jul-21,32819,Independence Day,1
CurrentWorkingView,04-Jul-21,34272,Independence Day,1
CurrentWorkingView,04-Jul-21,34290,Independence Day,1
CurrentWorkingView,04-Jul-21,34803,Independence Day,1
CurrentWorkingView,04-Jul-21,36470,Independence Day,1
CurrentWorkingView,04-Jul-21,36566,Independence Day,1
CurrentWorkingView,04-Jul-21,37265,Independence Day,1
CurrentWorkingView,04-Jul-21,38983,Independence Day,1
CurrentWorkingView,04-Jul-21,39401,Independence Day,1
CurrentWorkingView,05-Jul-21,86,Independence Day,1
CurrentWorkingView,05-Jul-21,706,Independence Day,1
CurrentWorkingView,05-Jul-21,888,Independence Day,1
CurrentWorkingView,05-Jul-21,1443,Independence Day,1
CurrentWorkingView,05-Jul-21,2498,Independence Day,1
CurrentWorkingView,05-Jul-21,3274,Independence Day,1
CurrentWorkingView,05-Jul-21,3366,Independence Day,1
CurrentWorkingView,05-Jul-21,5293,Independence Day,1
CurrentWorkingView,05-Jul-21,5318,Independence Day,1
CurrentWorkingView,05-Jul-21,5895,Independence Day,1
CurrentWorkingView,05-Jul-21,6199,Independence Day,1
CurrentWorkingView,05-Jul-21,6638,Independence Day,1
CurrentWorkingView,05-Jul-21,6717,Independence Day,1
CurrentWorkingView,05-Jul-21,10140,Independence Day,1
CurrentWorkingView,05-Jul-21,11266,Independence Day,1
CurrentWorkingView,05-Jul-21,11945,Independence Day,1
CurrentWorkingView,05-Jul-21,12357,Independence Day,1
CurrentWorkingView,05-Jul-21,12449,Independence Day,1
CurrentWorkingView,05-Jul-21,12870,Independence Day,1
CurrentWorkingView,05-Jul-21,13065,Independence Day,1
CurrentWorkingView,05-Jul-21,13085,Independence Day,1
CurrentWorkingView,05-Jul-21,13838,Independence Day,1
CurrentWorkingView,05-Jul-21,14202,Independence Day,1
CurrentWorkingView,05-Jul-21,14403,Independence Day,1
CurrentWorkingView,05-Jul-21,17890,Independence Day,1
CurrentWorkingView,05-Jul-21,17997,Independence Day,1
CurrentWorkingView,05-Jul-21,20199,Independence Day,1
CurrentWorkingView,05-Jul-21,20200,Independence Day,1
CurrentWorkingView,05-Jul-21,20313,Independence Day,1
CurrentWorkingView,05-Jul-21,20695,Independence Day,1
CurrentWorkingView,05-Jul-21,22179,Independence Day,1
CurrentWorkingView,05-Jul-21,22889,Independence Day,1
CurrentWorkingView,05-Jul-21,23475,Independence Day,1
CurrentWorkingView,05-Jul-21,23894,Independence Day,1
CurrentWorkingView,05-Jul-21,24037,Independence Day,1
CurrentWorkingView,05-Jul-21,26777,Independence Day,1
CurrentWorkingView,05-Jul-21,27008,Independence Day,1
CurrentWorkingView,05-Jul-21,27503,Independence Day,1
CurrentWorkingView,05-Jul-21,28072,Independence Day,1
CurrentWorkingView,05-Jul-21,31591,Independence Day,1
CurrentWorkingView,05-Jul-21,32035,Independence Day,1
CurrentWorkingView,05-Jul-21,32819,Independence Day,1
CurrentWorkingView,05-Jul-21,34272,Independence Day,1
CurrentWorkingView,05-Jul-21,34290,Independence Day,1
CurrentWorkingView,05-Jul-21,34803,Independence Day,1
CurrentWorkingView,05-Jul-21,36470,Independence Day,1
CurrentWorkingView,05-Jul-21,36566,Independence Day,1
CurrentWorkingView,05-Jul-21,37265,Independence Day,1
CurrentWorkingView,05-Jul-21,38983,Independence Day,1
CurrentWorkingView,05-Jul-21,39401,Independence Day,1
CurrentWorkingView,06-Sep-21,86,Labor Day,1
CurrentWorkingView,06-Sep-21,706,Labor Day,1
CurrentWorkingView,06-Sep-21,888,Labor Day,1
CurrentWorkingView,06-Sep-21,1443,Labor Day,1
CurrentWorkingView,06-Sep-21,2498,Labor Day,1
CurrentWorkingView,06-Sep-21,3274,Labor Day,1
CurrentWorkingView,06-Sep-21,3366,Labor Day,1
CurrentWorkingView,06-Sep-21,5293,Labor Day,1
CurrentWorkingView,06-Sep-21,5318,Labor Day,1
CurrentWorkingView,06-Sep-21,5895,Labor Day,1
CurrentWorkingView,06-Sep-21,6199,Labor Day,1
CurrentWorkingView,06-Sep-21,6638,Labor Day,1
CurrentWorkingView,06-Sep-21,6717,Labor Day,1
CurrentWorkingView,06-Sep-21,10140,Labor Day,1
CurrentWorkingView,06-Sep-21,11266,Labor Day,1
CurrentWorkingView,06-Sep-21,11945,Labor Day,1
CurrentWorkingView,06-Sep-21,12357,Labor Day,1
CurrentWorkingView,06-Sep-21,12449,Labor Day,1
CurrentWorkingView,06-Sep-21,12870,Labor Day,1
CurrentWorkingView,06-Sep-21,13065,Labor Day,1
CurrentWorkingView,06-Sep-21,13085,Labor Day,1
CurrentWorkingView,06-Sep-21,13838,Labor Day,1
CurrentWorkingView,06-Sep-21,14202,Labor Day,1
CurrentWorkingView,06-Sep-21,14403,Labor Day,1
CurrentWorkingView,06-Sep-21,17890,Labor Day,1
CurrentWorkingView,06-Sep-21,17997,Labor Day,1
CurrentWorkingView,06-Sep-21,20199,Labor Day,1
CurrentWorkingView,06-Sep-21,20200,Labor Day,1
CurrentWorkingView,06-Sep-21,20313,Labor Day,1
CurrentWorkingView,06-Sep-21,20695,Labor Day,1
CurrentWorkingView,06-Sep-21,22179,Labor Day,1
CurrentWorkingView,06-Sep-21,22889,Labor Day,1
CurrentWorkingView,06-Sep-21,23475,Labor Day,1
CurrentWorkingView,06-Sep-21,23894,Labor Day,1
CurrentWorkingView,06-Sep-21,24037,Labor Day,1
CurrentWorkingView,06-Sep-21,26777,Labor Day,1
CurrentWorkingView,06-Sep-21,27008,Labor Day,1
